Invoice_ID,Line_No,Item_Description,HSN_Code,Quantity,Unit_Price,Tax_Rate,Line_Total_Amount,PO_Match_Status
INV000111,2,Tablet,685518,3,15838.86,5.00,49892.41,Partial Match
INV000111,3,Printer,790331,2,7445.38,5.00,15635.30,Partial Match
INV000111,4,Tablet,114132,9,18388.77,18.00,195288.74,Partial Match
INV000112,1,Server,564505,10,17150.81,28.00,219530.37,Partial Match
INV000112,2,Server,313305,7,2729.73,18.00,22547.57,Matched
INV000112,3,Monitor,373304,4,2580.71,18.00,12180.95,Matched
INV000112,4,Router,415440,2,3422.73,12.00,7666.92,Partial Match
INV000112,5,Keyboard,235394,6,8332.48,5.00,52494.62,Not Matched
INV000113,1,Webcam,402841,9,2476.48,5.00,23402.74,Matched
INV000113,2,Mouse,466642,2,13464.86,28.00,34470.04,Matched
INV000113,3,Keyboard,790968,1,15057.36,12.00,16864.24,Not Matched
INV000113,4,Webcam,339340,9,15585.67,12.00,157103.55,Not Matched
INV000113,5,Webcam,450830,2,16367.14,12.00,36662.39,Matched
INV000114,1,Webcam,200290,7,16482.13,12.00,129219.90,Matched
INV000114,2,Laptop,848905,8,5244.75,5.00,44055.90,Not Matched
INV000114,3,Monitor,809681,8,6309.91,18.00,59565.55,Not Matched
INV000114,4,Mouse,599190,3,13472.68,12.00,45268.20,Not Matched
INV000114,5,Router,536024,8,15411.70,28.00,157815.81,Partial Match
INV000115,1,Monitor,787428,7,10229.27,28.00,91654.26,Not Matched
INV000115,2,Mouse,385243,10,1477.61,12.00,16549.23,Matched
INV000116,1,SSD,506215,9,6462.37,18.00,68630.37,Partial Match
INV000116,2,Printer,285256,7,19243.45,28.00,172421.31,Not Matched
INV000116,3,Webcam,493345,2,8397.80,5.00,17635.38,Not Matched
INV000116,4,Tablet,203348,5,2810.58,18.00,16582.42,Not Matched
INV000116,5,SSD,258105,4,4778.15,5.00,20068.23,Matched
INV000117,1,Keyboard,610724,1,12005.76,5.00,12606.05,Matched
INV000117,2,SSD,941372,5,16026.71,5.00,84140.23,Not Matched
INV000117,3,Server,911741,7,2012.64,28.00,18033.25,Partial Match
INV000117,4,SSD,777940,2,4362.64,5.00,9161.54,Partial Match
INV000118,1,Mouse,686342,9,2257.56,28.00,26007.09,Matched
INV000118,2,Keyboard,904756,9,2020.26,18.00,21455.16,Not Matched
INV000119,1,Monitor,393271,9,12872.58,18.00,136706.80,Matched
INV000119,2,Server,801807,4,15707.32,18.00,74138.55,Not Matched
INV000119,3,Server,957918,8,9947.87,5.00,83562.11,Not Matched
INV000119,4,Tablet,644895,4,2346.80,5.00,9856.56,Partial Match
INV000119,5,Printer,468508,5,14282.33,5.00,74982.23,Not Matched
INV000120,1,Tablet,392825,8,7754.21,28.00,79403.11,Matched
INV000120,2,Monitor,841076,6,6886.27,18.00,48754.79,Partial Match
INV000120,3,Printer,646032,2,14543.15,5.00,30540.62,Partial Match
INV000120,4,Tablet,207419,1,17897.46,18.00,21119.00,Not Matched
INV000121,1,Keyboard,284191,10,15830.40,28.00,202629.12,Matched
INV000121,2,Tablet,532097,5,10319.26,5.00,54176.12,Partial Match
INV000121,3,Tablet,537739,6,4706.35,12.00,31626.67,Matched
INV000122,1,Webcam,921637,8,8387.51,5.00,70455.08,Matched
INV000122,2,Printer,354661,4,14524.76,12.00,65070.92,Not Matched
INV000123,1,Mouse,675835,4,6594.49,12.00,29543.32,Not Matched
INV000123,2,Router,588306,2,16068.63,28.00,41135.69,Not Matched
INV000123,3,Server,718066,1,19876.34,18.00,23454.08,Partial Match
INV000123,4,Printer,545476,7,15758.13,28.00,141192.84,Partial Match
INV000123,5,Mouse,980667,6,7088.26,18.00,50184.88,Matched
INV000124,1,Mouse,530316,9,16406.57,28.00,189003.69,Matched
INV000124,2,Monitor,613315,3,9059.47,28.00,34788.36,Not Matched
INV000125,1,Tablet,796466,5,3414.96,12.00,19123.78,Matched
INV000125,2,Monitor,859834,4,13827.20,5.00,58074.24,Matched
INV000125,3,Laptop,173537,10,8227.56,28.00,105312.77,Not Matched
INV000126,1,Monitor,645322,7,11868.38,12.00,93048.10,Matched
INV000126,2,Monitor,255177,10,7078.22,28.00,90601.22,Partial Match
INV000126,3,SSD,465244,10,13598.49,5.00,142784.15,Partial Match
INV000126,4,Tablet,980716,3,14157.96,5.00,44597.57,Matched
INV000127,1,SSD,572059,5,14962.95,12.00,83792.52,Not Matched
INV000127,2,Tablet,453278,4,13833.76,12.00,61975.24,Not Matched
INV000127,3,Tablet,399050,7,8621.17,5.00,63365.60,Matched
INV000127,4,Laptop,688069,6,2865.79,5.00,18054.48,Matched
INV000128,1,SSD,666263,4,5773.76,5.00,24249.79,Matched
INV000128,2,Mouse,294035,3,1891.27,12.00,6354.67,Matched
INV000129,1,Webcam,767623,10,8838.13,28.00,113128.06,Matched
INV000129,2,Router,623762,7,2608.57,28.00,23372.79,Matched
INV000130,1,Printer,314014,9,15996.47,18.00,169882.51,Matched
INV000130,2,Tablet,877077,6,15436.36,5.00,97249.07,Partial Match
INV000130,3,Mouse,223174,3,1897.94,5.00,5978.51,Matched
INV000130,4,Router,256807,8,4763.05,28.00,48773.63,Not Matched
INV000130,5,SSD,850317,2,17519.72,18.00,41346.54,Partial Match
INV000131,1,Keyboard,234737,9,2769.22,12.00,27913.74,Partial Match
INV000131,2,Webcam,221454,5,18688.07,5.00,98112.37,Not Matched
INV000131,3,Router,276545,1,19032.62,28.00,24361.75,Not Matched
INV000131,4,Tablet,777106,9,13458.57,5.00,127183.49,Partial Match
INV000131,5,Laptop,673665,10,15170.67,5.00,159292.04,Matched
INV000132,1,Server,870311,2,6913.18,28.00,17697.74,Partial Match
INV000132,2,Server,140126,8,1179.67,28.00,12079.82,Partial Match
INV000132,3,Laptop,406722,6,11927.07,28.00,91599.90,Matched
INV000132,4,Tablet,181104,2,17159.54,18.00,40496.51,Matched
INV000132,5,Monitor,577550,9,5641.24,5.00,53309.72,Matched
INV000133,1,Laptop,864301,10,14539.17,28.00,186101.38,Not Matched
INV000133,2,Monitor,521793,9,13692.13,5.00,129390.63,Matched
INV000133,3,Webcam,176520,2,3388.71,28.00,8675.10,Partial Match
INV000134,1,SSD,759804,9,1342.07,5.00,12682.56,Matched
INV000134,2,SSD,297837,7,5280.65,5.00,38812.78,Not Matched
INV000134,3,Tablet,506050,1,4516.55,18.00,5329.53,Matched
INV000134,4,Tablet,416184,9,1964.06,12.00,19797.72,Matched
INV000134,5,Router,116630,2,4735.97,5.00,9945.54,Partial Match
INV000135,1,Printer,370909,4,2188.44,28.00,11204.81,Matched
INV000135,2,SSD,993919,3,6974.03,18.00,24688.07,Matched
INV000135,3,Router,112650,7,1103.49,5.00,8110.65,Matched
INV000135,4,Webcam,442673,4,9775.79,18.00,46141.73,Not Matched
INV000135,5,Keyboard,429037,2,3410.86,12.00,7640.33,Partial Match
INV000136,1,Webcam,103968,5,7996.61,12.00,44781.02,Not Matched
INV000136,2,Laptop,463416,2,11189.05,18.00,26406.16,Not Matched
INV000136,3,Webcam,371502,7,15403.02,28.00,138011.06,Not Matched
INV000136,4,Router,835670,3,6601.97,12.00,22182.62,Matched
INV000136,5,Mouse,341719,6,17619.14,5.00,111000.58,Partial Match
INV000137,1,Webcam,809422,5,17572.57,12.00,98406.39,Matched
INV000137,2,Monitor,698038,4,12810.06,28.00,65587.51,Partial Match
INV000137,3,Keyboard,187170,7,15688.24,5.00,115308.56,Partial Match
INV000137,4,Router,604760,4,1577.15,18.00,7444.15,Not Matched
INV000138,1,Webcam,477162,8,15252.29,28.00,156183.45,Not Matched
INV000138,2,Router,220035,6,10292.08,28.00,79043.17,Partial Match
INV000138,3,Keyboard,991024,9,1469.80,28.00,16932.10,Matched
INV000139,1,Mouse,604787,3,13549.94,18.00,47966.79,Matched
INV000139,2,Webcam,891995,8,17687.48,5.00,148574.83,Not Matched
INV000140,1,Laptop,256514,7,16167.34,12.00,126751.95,Partial Match
INV000140,2,Server,572506,10,10049.25,18.00,118581.15,Not Matched
INV000140,3,Keyboard,464336,8,5846.38,12.00,52383.56,Partial Match
INV000140,4,Keyboard,666174,3,1892.03,18.00,6697.79,Not Matched
INV000140,5,Printer,173496,8,3981.89,5.00,33447.88,Matched
INV000141,1,Mouse,283851,2,9331.95,28.00,23889.79,Matched
INV000141,2,Webcam,812019,3,19635.63,12.00,65975.72,Partial Match
INV000141,3,Laptop,929391,9,1514.19,28.00,17443.47,Partial Match
INV000142,1,Server,854357,9,8521.14,18.00,90494.51,Partial Match
INV000142,2,Server,894158,9,11472.33,12.00,115641.09,Not Matched
INV000142,3,Router,225399,9,12646.31,12.00,127474.80,Not Matched
INV000142,4,Keyboard,113131,4,13078.84,5.00,54931.13,Partial Match
INV000142,5,SSD,553988,7,7955.57,12.00,62371.67,Not Matched
INV000143,1,Monitor,596204,7,19983.57,28.00,179052.79,Not Matched
INV000143,2,Laptop,705873,3,18210.81,12.00,61188.32,Matched
INV000143,3,Router,641589,1,16821.25,28.00,21531.20,Not Matched
INV000143,4,Router,462375,5,13225.37,18.00,78029.68,Partial Match
INV000144,1,Keyboard,112235,1,18814.74,12.00,21072.51,Partial Match
INV000144,2,Keyboard,179659,3,17319.71,12.00,58194.23,Not Matched
INV000144,3,Printer,327616,5,18620.09,12.00,104272.50,Not Matched
INV000144,4,Keyboard,618183,1,6959.63,5.00,7307.61,Matched
INV000145,1,Router,326387,4,10442.02,18.00,49286.33,Matched
INV000145,2,Keyboard,880250,7,9402.26,12.00,73713.72,Matched
INV000145,3,Keyboard,394029,10,8637.92,18.00,101927.46,Matched
INV000145,4,Router,624458,6,6641.27,5.00,41840.00,Matched
INV000146,1,Printer,407245,1,7134.10,5.00,7490.81,Partial Match
INV000146,2,Mouse,147943,7,8711.69,12.00,68299.65,Not Matched
INV000147,1,Printer,729426,2,9330.82,12.00,20901.04,Matched
INV000147,2,Mouse,108853,1,18618.55,28.00,23831.74,Matched
INV000147,3,Printer,932908,5,11259.40,5.00,59111.85,Not Matched
INV000148,1,Monitor,235777,5,19236.61,18.00,113496.00,Partial Match
INV000148,2,SSD,721719,8,1765.71,12.00,15820.76,Partial Match
INV000148,3,Router,888484,6,15649.11,5.00,98589.39,Not Matched
INV000148,4,Server,409852,7,9302.88,28.00,83353.80,Partial Match
INV000148,5,Router,572228,6,13310.16,12.00,89444.28,Not Matched
INV000149,1,Laptop,309921,5,5993.02,5.00,31463.36,Matched
INV000149,2,Laptop,289672,3,6189.92,18.00,21912.32,Matched
INV000149,3,Mouse,484341,2,2600.38,12.00,5824.85,Matched
INV000149,4,Server,729747,6,4344.32,5.00,27369.22,Partial Match
INV000149,5,Laptop,329064,4,14548.36,5.00,61103.11,Matched
INV000150,1,Keyboard,635353,2,2755.84,18.00,6503.78,Partial Match
INV000150,2,Webcam,619172,5,4200.49,28.00,26883.14,Not Matched
INV000150,3,SSD,832323,7,18510.99,12.00,145126.16,Partial Match
INV000151,1,Webcam,539633,7,18132.10,12.00,142155.66,Matched
INV000151,2,Router,142230,6,16929.05,28.00,130015.10,Partial Match
INV000152,1,Tablet,253068,6,15561.81,18.00,110177.61,Matched
INV000152,2,Router,375360,6,18638.43,5.00,117422.11,Partial Match
INV000152,3,SSD,603308,2,12915.42,28.00,33063.48,Matched
INV000153,1,Monitor,956627,10,16440.10,5.00,172621.05,Partial Match
INV000153,2,Monitor,193424,10,10716.37,28.00,137169.54,Matched
INV000154,1,Laptop,819733,6,13023.95,28.00,100023.94,Not Matched
INV000154,2,Printer,840489,4,14537.67,18.00,68617.80,Not Matched
INV000154,3,Printer,379190,10,9854.11,12.00,110366.03,Not Matched
INV000154,4,Laptop,830723,3,18175.58,28.00,69794.23,Matched
INV000154,5,Monitor,787063,5,15530.88,12.00,86972.93,Not Matched
INV000155,1,Router,287267,9,6487.40,28.00,74734.85,Matched
INV000155,2,Mouse,885439,9,5584.08,18.00,59302.93,Partial Match
INV000156,1,Monitor,700050,10,5184.55,28.00,66362.24,Not Matched
INV000156,2,SSD,341064,7,15857.14,18.00,130979.98,Matched
INV000156,3,Router,653472,3,6831.23,5.00,21518.37,Not Matched
INV000157,1,Mouse,993282,3,9312.72,12.00,31290.74,Not Matched
INV000157,2,Laptop,497736,3,11059.84,28.00,42469.79,Partial Match
INV000157,3,Laptop,296338,3,3734.93,18.00,13221.65,Not Matched
INV000157,4,Router,730232,9,17074.68,5.00,161355.73,Matched
INV000157,5,Mouse,368749,3,10579.66,12.00,35547.66,Matched
INV000158,1,Monitor,403898,10,7156.80,5.00,75146.40,Matched
INV000158,2,Server,315534,9,8588.77,28.00,98942.63,Not Matched
INV000159,1,Monitor,561617,2,15833.79,28.00,40534.50,Partial Match
INV000159,2,Router,725263,9,9624.35,28.00,110872.51,Matched
INV000159,3,Printer,510922,1,10738.30,18.00,12671.19,Not Matched
INV000160,1,Tablet,544507,2,13640.00,5.00,28644.00,Not Matched
INV000160,2,Server,701467,7,19045.86,12.00,149319.54,Matched
INV000160,3,Tablet,435771,7,8171.58,12.00,64065.19,Matched
INV000160,4,Mouse,343978,7,1358.59,12.00,10651.35,Not Matched
INV000161,1,SSD,657939,10,8501.87,12.00,95220.94,Partial Match
INV000161,2,Server,822653,9,18913.30,5.00,178730.69,Partial Match
INV000161,3,Tablet,964021,3,14151.80,18.00,50097.37,Partial Match
INV000162,1,Mouse,516720,1,17665.89,12.00,19785.80,Partial Match
INV000162,2,Monitor,479088,8,1739.95,12.00,15589.95,Matched
INV000163,1,Server,308385,9,19190.78,28.00,221077.79,Matched
INV000163,2,Mouse,678922,4,14737.20,5.00,61896.24,Matched
INV000163,3,Server,692271,2,18463.98,18.00,43574.99,Matched
INV000163,4,Router,716927,6,2579.61,18.00,18263.64,Matched
INV000163,5,Mouse,237006,6,11066.62,5.00,69719.71,Matched
INV000164,1,SSD,429237,6,7582.32,5.00,47768.62,Partial Match
INV000164,2,Monitor,361080,1,8303.62,18.00,9798.27,Partial Match
INV000164,3,Webcam,941782,9,19883.93,12.00,200430.01,Matched
INV000164,4,Laptop,653788,7,10690.69,12.00,83815.01,Partial Match
INV000164,5,Mouse,392913,10,18535.77,18.00,218722.09,Matched
INV000165,1,Server,795316,1,1302.59,28.00,1667.32,Matched
INV000165,2,Mouse,868383,10,19841.11,28.00,253966.21,Partial Match
INV000166,1,Router,313986,10,2696.67,18.00,31820.71,Matched
INV000166,2,Printer,258987,4,16254.36,12.00,72819.53,Matched
INV000167,1,Monitor,664307,6,1548.36,12.00,10404.98,Not Matched
INV000167,2,Keyboard,395981,2,5338.98,28.00,13667.79,Partial Match
INV000168,1,SSD,874069,8,14003.56,5.00,117629.90,Matched
INV000168,2,Tablet,853549,9,9460.86,5.00,89405.13,Partial Match
INV000168,3,Printer,415161,8,13391.35,12.00,119986.50,Matched
INV000169,1,Printer,946063,6,1622.10,12.00,10900.51,Not Matched
INV000169,2,Mouse,325968,6,12992.34,12.00,87308.52,Partial Match
INV000170,1,SSD,204939,1,1457.09,28.00,1865.08,Not Matched
INV000170,2,Webcam,416815,10,2649.45,12.00,29673.84,Matched
INV000170,3,SSD,160812,1,5529.28,5.00,5805.74,Partial Match
INV000170,4,SSD,884146,2,10976.31,12.00,24586.93,Matched
INV000171,1,Tablet,268141,9,4072.54,5.00,38485.50,Matched
INV000171,2,SSD,651188,9,17135.25,18.00,181976.36,Not Matched
INV000171,3,Server,965647,4,1732.08,18.00,8175.42,Not Matched
INV000172,1,Router,965596,7,7504.34,12.00,58834.03,Partial Match
INV000172,2,Keyboard,390937,1,7325.89,12.00,8205.00,Matched
INV000172,3,Mouse,329389,5,14929.29,12.00,83604.02,Matched
INV000172,4,Router,680770,4,2380.57,28.00,12188.52,Partial Match
INV000172,5,Printer,616004,3,1670.04,5.00,5260.63,Partial Match
INV000173,1,Laptop,190976,3,14365.51,5.00,45251.36,Not Matched
INV000173,2,Keyboard,274364,4,1283.30,18.00,6057.18,Not Matched
INV000173,3,Printer,220769,7,3922.79,18.00,32402.25,Matched
INV000173,4,SSD,843713,6,15037.02,28.00,115484.31,Not Matched
INV000173,5,Monitor,886830,1,10426.22,18.00,12302.94,Partial Match
INV000174,1,Server,272445,10,10709.13,18.00,126367.73,Not Matched
INV000174,2,Laptop,610433,2,2456.69,28.00,6289.13,Matched
INV000175,1,Printer,510659,7,1635.17,18.00,13506.50,Not Matched
INV000175,2,Laptop,201373,5,18658.30,28.00,119413.12,Partial Match
INV000175,3,Laptop,767600,4,8341.29,12.00,37368.98,Not Matched
INV000176,1,Keyboard,561541,8,10657.97,12.00,95495.41,Not Matched
INV000176,2,Monitor,850287,3,16823.33,18.00,59554.59,Matched
INV000176,3,Keyboard,503638,8,8837.67,5.00,74236.43,Matched
INV000177,1,Webcam,865640,8,7088.35,28.00,72584.70,Not Matched
INV000177,2,Tablet,617616,5,12949.82,28.00,82878.85,Not Matched
INV000178,1,Webcam,539162,8,12338.34,5.00,103642.06,Matched
INV000178,2,Router,659298,7,16468.08,12.00,129109.75,Partial Match
INV000178,3,Tablet,695435,5,13726.71,5.00,72065.23,Partial Match
INV000178,4,Laptop,968790,8,10401.68,28.00,106513.20,Matched
INV000179,1,Mouse,667702,9,18646.91,12.00,187960.85,Partial Match
INV000179,2,Router,791231,7,10871.96,18.00,89802.39,Partial Match
INV000179,3,Tablet,715499,4,1822.96,28.00,9333.56,Partial Match
INV000180,1,Tablet,547996,10,11914.61,28.00,152507.01,Partial Match
INV000180,2,Keyboard,699179,4,19044.28,12.00,85318.37,Matched
INV000180,3,Monitor,970829,7,8703.47,5.00,63970.50,Matched
INV000181,1,Keyboard,675211,10,15170.15,28.00,194177.92,Partial Match
INV000181,2,Router,449743,9,12132.74,18.00,128849.70,Not Matched
INV000181,3,Printer,476876,7,18344.90,5.00,134835.02,Matched
INV000182,1,Mouse,390427,4,16591.88,5.00,69685.90,Not Matched
INV000182,2,Router,479644,2,15442.01,28.00,39531.55,Partial Match
INV000182,3,Tablet,139194,8,18371.64,12.00,164609.89,Partial Match
INV000182,4,SSD,687372,7,17925.89,5.00,131755.29,Not Matched
INV000183,1,Monitor,419809,3,18454.32,12.00,62006.52,Matched
INV000183,2,Monitor,261831,4,11165.11,18.00,52699.32,Matched
INV000183,3,Monitor,190239,3,1002.29,28.00,3848.79,Not Matched
INV000183,4,Server,962239,6,7454.10,5.00,46960.83,Partial Match
INV000183,5,Printer,201520,4,15562.39,18.00,73454.48,Matched
INV000184,1,Webcam,328580,5,16607.18,28.00,106285.95,Matched
INV000184,2,Monitor,929836,5,14843.71,5.00,77929.48,Matched
INV000184,3,Printer,203555,2,1226.71,18.00,2895.04,Not Matched
INV000185,1,Webcam,330012,4,8332.40,28.00,42661.89,Not Matched
INV000185,2,Laptop,772073,1,2615.06,28.00,3347.28,Not Matched
INV000185,3,Keyboard,797047,5,3793.94,18.00,22384.25,Not Matched
INV000186,1,Webcam,277188,4,6181.10,12.00,27691.33,Matched
INV000186,2,Keyboard,629879,6,10072.45,5.00,63456.44,Matched
INV000186,3,Webcam,819734,5,16142.11,18.00,95238.45,Matched
INV000186,4,Printer,481812,1,10720.84,12.00,12007.34,Not Matched
INV000186,5,Webcam,602482,7,12017.96,28.00,107680.92,Partial Match
INV000187,1,Router,835177,4,5010.28,12.00,22446.05,Partial Match
INV000187,2,Tablet,322675,3,16423.55,28.00,63066.43,Partial Match
INV000187,3,Laptop,304662,3,5714.49,12.00,19200.69,Matched
INV000188,1,SSD,206063,6,12525.62,5.00,78911.41,Matched
INV000188,2,Webcam,517062,10,5943.48,5.00,62406.54,Matched
INV000188,3,Laptop,519286,10,9919.01,5.00,104149.61,Not Matched
INV000188,4,Webcam,972230,2,4726.05,28.00,12098.69,Not Matched
INV000189,1,Mouse,119462,3,14614.56,12.00,49104.92,Matched
INV000189,2,Tablet,229442,8,1811.97,28.00,18554.57,Partial Match
INV000189,3,Server,804409,3,15773.61,12.00,52999.33,Matched
INV000190,1,Server,970812,3,15036.59,5.00,47365.26,Matched
INV000190,2,Server,550413,6,16707.04,18.00,118285.84,Matched
INV000191,1,Mouse,464515,2,6126.25,18.00,14457.95,Partial Match
INV000191,2,Webcam,437967,2,7230.55,18.00,17064.10,Not Matched
INV000191,3,Tablet,612253,6,6220.69,5.00,39190.35,Not Matched
INV000191,4,SSD,397097,6,19238.75,28.00,147753.60,Not Matched
INV000191,5,Server,538167,9,1681.59,5.00,15891.03,Not Matched
INV000192,1,Router,657395,5,4269.92,28.00,27327.49,Matched
INV000192,2,Printer,920791,9,2027.32,18.00,21530.14,Matched
INV000192,3,Server,773028,8,6125.73,5.00,51456.13,Matched
INV000192,4,Laptop,124384,8,1205.44,5.00,10125.70,Matched
INV000193,1,Mouse,827907,2,19902.96,12.00,44582.63,Partial Match
INV000193,2,Mouse,547568,9,18956.51,28.00,218379.00,Not Matched
INV000193,3,Mouse,443247,4,2527.19,5.00,10614.20,Not Matched
INV000193,4,Monitor,409452,9,15566.15,18.00,165312.51,Not Matched
INV000194,1,Webcam,501689,6,6981.01,12.00,46912.39,Not Matched
INV000194,2,Keyboard,844372,7,14973.61,5.00,110056.03,Matched
INV000194,3,Router,925806,7,7455.57,28.00,66801.91,Matched
INV000195,1,Webcam,130229,1,7183.56,5.00,7542.74,Partial Match
INV000195,2,Server,553239,1,1493.40,12.00,1672.61,Partial Match
INV000195,3,Tablet,828279,4,4687.97,28.00,24002.41,Not Matched
INV000195,4,Monitor,528503,9,19265.83,12.00,194199.57,Not Matched
INV000196,1,Router,870386,3,8048.11,12.00,27041.65,Partial Match
INV000196,2,Printer,269734,10,16571.93,5.00,174005.27,Partial Match
INV000197,1,Tablet,173188,9,6757.16,12.00,68112.17,Not Matched
INV000197,2,Monitor,804076,9,10334.85,12.00,104175.29,Partial Match
INV000197,3,Tablet,237664,10,10651.30,5.00,111838.65,Matched
INV000198,1,Router,893382,4,6925.42,28.00,35458.15,Not Matched
INV000198,2,Router,895088,1,6977.76,12.00,7815.09,Partial Match
INV000198,3,Keyboard,752808,2,8115.34,12.00,18178.36,Matched
INV000198,4,Keyboard,494883,4,11340.93,28.00,58065.56,Matched
INV000199,1,Keyboard,300213,4,3440.02,12.00,15411.29,Not Matched
INV000199,2,Webcam,629071,1,3844.75,28.00,4921.28,Not Matched
INV000199,3,Router,532813,5,6131.99,28.00,39244.74,Not Matched
INV000200,1,Mouse,457693,8,7716.36,18.00,72842.44,Not Matched
INV000200,2,Printer,443947,9,9294.73,12.00,93690.88,Matched
INV000200,3,Webcam,931287,10,8664.47,18.00,102240.75,Not Matched
INV000200,4,Laptop,527139,1,3674.47,28.00,4703.32,Partial Match
INV000201,1,SSD,326599,4,4202.93,28.00,21519.00,Partial Match
